R [[4.694492967900754, 4.996353624014166, -10.973404306903838, 4.868993146730453, -11.942253366900513, -2.891721682517307, -10.626598582648503, -7.472046283463196, 9.615298728152172]]|[[4.694492967900754, 4.996353624014166, -10.973404306903838, 4.868993146730453, -11.942253366900513, -2.891721682517307, -10.626598582648503, -7.472046283463196, 9.615298728152172]]|[[4.694492967900754, 4.996353624014166, -10.973404306903838, 4.868993146730453, -11.942253366900513, -2.891721682517307, -10.626598582648503, -7.472046283463196, 9.615298728152172]]
R [[11.801584216846049, 1.3088675102225107, -9.092933171126473, 5.844480282312304, 7.521594115873427, 6.083316414589419, -9.598637558269294, -5.797195337598864, 4.34460678333021]]|[[11.801584216846049, 1.3088675102225107, -9.092933171126473, 5.844480282312304, 7.521594115873427, 6.083316414589419, -9.598637558269294, -5.797195337598864, 4.34460678333021]]|[[11.801584216846049, 1.3088675102225107, -9.092933171126473, 5.844480282312304, 7.521594115873427, 6.083316414589419, -9.598637558269294, -5.797195337598864, 4.34460678333021]]
R [[-6.70980849186665, -8.852031266359763, -11.308421452216685, 4.528788988833174, -9.247315368901013, -4.065777419222263, -0.1767474065126997, 5.794586536904024, -3.247772247280201]]|[[-6.70980849186665, -8.852031266359763, -11.308421452216685, 4.528788988833174, -9.247315368901013, -4.065777419222263, -0.1767474065126997, 5.794586536904024, -3.247772247280201]]|[[-6.70980849186665, -8.852031266359763, -11.308421452216685, 4.528788988833174, -9.247315368901013, -4.065777419222263, -0.1767474065126997, 5.794586536904024, -3.247772247280201]]
R [[-7.935059553362403, -11.640571130107162, 3.562757076825669, -10.16948180439412, 4.244004168824926, -2.82219045501186, -2.5560185840823646, -10.076348236646954, -1.9526828089711508]]|[[-7.935059553362403, -11.640571130107162, 3.562757076825669, -10.16948180439412, 4.244004168824926, -2.82219045501186, -2.5560185840823646, -10.076348236646954, -1.9526828089711508]]|[[-7.935059553362403, -11.640571130107162, 3.562757076825669, -10.16948180439412, 4.244004168824926, -2.82219045501186, -2.5560185840823646, -10.076348236646954, -1.9526828089711508]]
R [[-6.9774492532011685, -11.088589071563977, 6.660882368461465, -10.135386349822701, -2.4817541680535964, -8.830289586891789, 6.8240998313664605, -9.156807971053789, -8.897020960795134]]|[[-6.9774492532011685, -11.088589071563977, 6.660882368461465, -10.135386349822701, -2.4817541680535964, -8.830289586891789, 6.8240998313664605, -9.156807971053789, -8.897020960795134]]|[[-6.9774492532011685, -11.088589071563977, 6.660882368461465, -10.135386349822701, -2.4817541680535964, -8.830289586891789, 6.8240998313664605, -9.156807971053789, -8.897020960795134]]
R [[7.5859453539528765, -5.14499594927206, -6.203824597707218, -9.142348588485243, -6.368347153819776, 3.486287255059688, 3.7551649920559065, 0.7043616033737585, -2.763209735296826]]|[[7.5859453539528765, -5.14499594927206, -6.203824597707218, -9.142348588485243, -6.368347153819776, 3.486287255059688, 3.7551649920559065, 0.7043616033737585, -2.763209735296826]]|[[7.5859453539528765, -5.14499594927206, -6.203824597707218, -9.142348588485243, -6.368347153819776, 3.486287255059688, 3.7551649920559065, 0.7043616033737585, -2.763209735296826]]
R [[-10.552333614111252, 5.725701487389738, 8.909513326431536, -4.893160537166899, 9.392288591395832, -5.26295248512216, 0.7727138123015429, 0.3903066538998239, 6.762416938997703]]|[[-10.552333614111252, 5.725701487389738, 8.909513326431536, -4.893160537166899, 9.392288591395832, -5.26295248512216, 0.7727138123015429, 0.3903066538998239, 6.762416938997703]]|[[-10.552333614111252, 5.725701487389738, 8.909513326431536, -4.893160537166899, 9.392288591395832, -5.26295248512216, 0.7727138123015429, 0.3903066538998239, 6.762416938997703]]
R [[11.772198952995126, -9.39036320519213, 5.612985846954615, -7.218015600832566, -3.8477720772054376, -7.959532512027531, 10.02328373106264, 7.860255542442324, 0.14016176890582877]]|[[11.772198952995126, -9.39036320519213, 5.612985846954615, -7.218015600832566, -3.8477720772054376, -7.959532512027531, 10.02328373106264, 7.860255542442324, 0.14016176890582877]]|[[11.772198952995126, -9.39036320519213, 5.612985846954615, -7.218015600832566, -3.8477720772054376, -7.959532512027531, 10.02328373106264, 7.860255542442324, 0.14016176890582877]]
R [[8.870278595071841, -10.175639839244875, 9.618501296337381, 2.445909838407438, 6.642048514614842, -5.617849884686793, 11.724942503671564, -1.3792057876580834, 1.0047213176359957]]|[[8.870278595071841, -10.175639839244875, 9.618501296337381, 2.445909838407438, 6.642048514614842, -5.617849884686793, 11.724942503671564, -1.3792057876580834, 1.0047213176359957]]|[[8.870278595071841, -10.175639839244875, 9.618501296337381, 2.445909838407438, 6.642048514614842, -5.617849884686793, 11.724942503671564, -1.3792057876580834, 1.0047213176359957]]
R [[8.665553550735467, 2.045502358142752, 10.2957244702081, -0.5463860503361495, -11.798140188158229, -0.4733277502212907, -7.809141638851513, 9.412227644322343, -4.52112900067589]]|[[8.665553550735467, 2.045502358142752, 10.2957244702081, -0.5463860503361495, -11.798140188158229, -0.4733277502212907, -7.809141638851513, 9.412227644322343, -4.52112900067589]]|[[8.665553550735467, 2.045502358142752, 10.2957244702081, -0.5463860503361495, -11.798140188158229, -0.4733277502212907, -7.809141638851513, 9.412227644322343, -4.52112900067589]]
R [[-1.3136102893510557, -3.515678687628448, 7.873935507421535, 10.292842794686088, 9.916377567965753, -9.654665929265938, 1.2389649958046824, 6.322493945098792, -5.064640770717805]]|[[-1.3136102893510557, -3.515678687628448, 7.873935507421535, 10.292842794686088, 9.916377567965753, -9.654665929265938, 1.2389649958046824, 6.322493945098792, -5.064640770717805]]|[[-1.3136102893510557, -3.515678687628448, 7.873935507421535, 10.292842794686088, 9.916377567965753, -9.654665929265938, 1.2389649958046824, 6.322493945098792, -5.064640770717805]]
R [[-1.4184035416092282, 6.4607525161132955, -8.038631249645984, -1.518178690448007, -3.2057906974907038, 5.660133790583771, 1.9336074685647944, 0.1717048067981306, 11.36133368267496]]|[[-1.4184035416092282, 6.4607525161132955, -8.038631249645984, -1.518178690448007, -3.2057906974907038, 5.660133790583771, 1.9336074685647944, 0.1717048067981306, 11.36133368267496]]|[[-1.4184035416092282, 6.4607525161132955, -8.038631249645984, -1.518178690448007, -3.2057906974907038, 5.660133790583771, 1.9336074685647944, 0.1717048067981306, 11.36133368267496]]
R [[7.235664545224473, -10.477124746186437, -5.798777079512834, 8.710848253423347, 8.996222816161538, 0.17403840319642505, 1.556562804976009, -10.401543968898608, 5.316886100871418]]|[[7.235664545224473, -10.477124746186437, -5.798777079512834, 8.710848253423347, 8.996222816161538, 0.17403840319642505, 1.556562804976009, -10.401543968898608, 5.316886100871418]]|[[7.235664545224473, -10.477124746186437, -5.798777079512834, 8.710848253423347, 8.996222816161538, 0.17403840319642505, 1.556562804976009, -10.401543968898608, 5.316886100871418]]
R [[-6.273201751203504, -2.9909497877052775, 10.30981310902646, 11.953323902933874, -9.686892539446632, -7.560820249031011, 0.6051772525563521, -2.9316388887203235, -3.279739393790628]]|[[-6.273201751203504, -2.9909497877052775, 10.30981310902646, 11.953323902933874, -9.686892539446632, -7.560820249031011, 0.6051772525563521, -2.9316388887203235, -3.279739393790628]]|[[-6.273201751203504, -2.9909497877052775, 10.30981310902646, 11.953323902933874, -9.686892539446632, -7.560820249031011, 0.6051772525563521, -2.9316388887203235, -3.279739393790628]]
R [[-11.600596477083432, -10.802286489897046, 11.588797594690032, 7.357151312966337, 3.6895043072014975, -9.482001168792783, 11.444644391499082, -1.8781488521018765, 2.1176082356948527]]|[[-11.600596477083432, -10.802286489897046, 11.588797594690032, 7.357151312966337, 3.6895043072014975, -9.482001168792783, 11.444644391499082, -1.8781488521018765, 2.1176082356948527]]|[[-11.600596477083432, -10.802286489897046, 11.588797594690032, 7.357151312966337, 3.6895043072014975, -9.482001168792783, 11.444644391499082, -1.8781488521018765, 2.1176082356948527]]
R [[0.03614741694717871, -1.6538939426156034, -4.795163178207121, 8.412129254674355, -4.6315902755284, -1.4304684994517451, -9.545565034809607, 0.8761787184012721, 11.418174440956903]]|[[0.03614741694717871, -1.6538939426156034, -4.795163178207121, 8.412129254674355, -4.6315902755284, -1.4304684994517451, -9.545565034809607, 0.8761787184012721, 11.418174440956903]]|[[0.03614741694717871, -1.6538939426156034, -4.795163178207121, 8.412129254674355, -4.6315902755284, -1.4304684994517451, -9.545565034809607, 0.8761787184012721, 11.418174440956903]]
R [[-1.4768090656271617, 3.831632583619381, 2.903545050797245, -4.597463588713832, 9.124156082581138, -7.805855795239394, 5.305201819194707, -9.487813218200495, -4.538701765914159]]|[[-1.4768090656271617, 3.831632583619381, 2.903545050797245, -4.597463588713832, 9.124156082581138, -7.805855795239394, 5.305201819194707, -9.487813218200495, -4.538701765914159]]|[[-1.4768090656271617, 3.831632583619381, 2.903545050797245, -4.597463588713832, 9.124156082581138, -7.805855795239394, 5.305201819194707, -9.487813218200495, -4.538701765914159]]
R [[-10.768406734547497, -7.100028474265486, 7.2265107041344585, -5.587086260020331, -2.009301939854609, 5.796988231287472, 2.6892751307424323, -0.10524520277917304, -10.88849649182039]]|[[-10.768406734547497, -7.100028474265486, 7.2265107041344585, -5.587086260020331, -2.009301939854609, 5.796988231287472, 2.6892751307424323, -0.10524520277917304, -10.88849649182039]]|[[-10.768406734547497, -7.100028474265486, 7.2265107041344585, -5.587086260020331, -2.009301939854609, 5.796988231287472, 2.6892751307424323, -0.10524520277917304, -10.88849649182039]]
R [[4.855257036490325, -1.0349298155777156, -8.746173640686825, -11.568316644066702, 9.790036457239871, -2.6078233503768153, 5.062087902600062, -5.76255732457927, 5.492332916701557]]|[[4.855257036490325, -1.0349298155777156, -8.746173640686825, -11.568316644066702, 9.790036457239871, -2.6078233503768153, 5.062087902600062, -5.76255732457927, 5.492332916701557]]|[[4.855257036490325, -1.0349298155777156, -8.746173640686825, -11.568316644066702, 9.790036457239871, -2.6078233503768153, 5.062087902600062, -5.76255732457927, 5.492332916701557]]
R [[8.565128714831477, -1.1926730617461274, 8.87060659493915, 4.240129728008235, 2.8298272486271863, 5.735561614856607, 3.358146646302469, 1.3465768386500923, -5.339264985550893]]|[[8.565128714831477, -1.1926730617461274, 8.87060659493915, 4.240129728008235, 2.8298272486271863, 5.735561614856607, 3.358146646302469, 1.3465768386500923, -5.339264985550893]]|[[8.565128714831477, -1.1926730617461274, 8.87060659493915, 4.240129728008235, 2.8298272486271863, 5.735561614856607, 3.358146646302469, 1.3465768386500923, -5.339264985550893]]
R [[-0.49620324791516524, 9.433701174526536, -11.655472155744677, -11.948760375267753, -11.28262032122611, -4.266420770000798, 7.073317591603143, -9.247861466404338, 11.528074232658575]]|[[-0.49620324791516524, 9.433701174526536, -11.655472155744677, -11.948760375267753, -11.28262032122611, -4.266420770000798, 7.073317591603143, -9.247861466404338, 11.528074232658575]]|[[-0.49620324791516524, 9.433701174526536, -11.655472155744677, -11.948760375267753, -11.28262032122611, -4.266420770000798, 7.073317591603143, -9.247861466404338, 11.528074232658575]]
R [[-3.0289747754866703, 6.621014512195551, -1.106528376464361, -7.258910619336845, -11.546167905477777, -10.597450877157323, -6.317306746880119, -8.599184896204509, -0.8856318609531275]]|[[-3.0289747754866703, 6.621014512195551, -1.106528376464361, -7.258910619336845, -11.546167905477777, -10.597450877157323, -6.317306746880119, -8.599184896204509, -0.8856318609531275]]|[[-3.0289747754866703, 6.621014512195551, -1.106528376464361, -7.258910619336845, -11.546167905477777, -10.597450877157323, -6.317306746880119, -8.599184896204509, -0.8856318609531275]]
R [[3.652371784858593, -6.1235464502378365, -1.0126622210612553, 3.7288076307475393, 10.854896550189856, -11.703938275474165, -7.012995013737319, 5.9574945748989165, -5.8905008976053335]]|[[3.652371784858593, -6.1235464502378365, -1.0126622210612553, 3.7288076307475393, 10.854896550189856, -11.703938275474165, -7.012995013737319, 5.9574945748989165, -5.8905008976053335]]|[[3.652371784858593, -6.1235464502378365, -1.0126622210612553, 3.7288076307475393, 10.854896550189856, -11.703938275474165, -7.012995013737319, 5.9574945748989165, -5.8905008976053335]]
R [[6.466578764977541, -10.267741649782504, -5.676220684017048, -1.5778000749744407, -0.6453905632040566, -6.354500609512711, -5.578252279585378, -2.9801112359746966, -9.833126880929923]]|[[6.466578764977541, -10.267741649782504, -5.676220684017048, -1.5778000749744407, -0.6453905632040566, -6.354500609512711, -5.578252279585378, -2.9801112359746966, -9.833126880929923]]|[[6.466578764977541, -10.267741649782504, -5.676220684017048, -1.5778000749744407, -0.6453905632040566, -6.354500609512711, -5.578252279585378, -2.9801112359746966, -9.833126880929923]]
R [[-8.870553050487631, -2.017966493287801, -1.48251056238335, -6.897410744110067, 11.398213295855602, -2.601979998491103, 1.5895055706177175, 2.393389056875428, 5.043361163505182]]|[[-8.870553050487631, -2.017966493287801, -1.48251056238335, -6.897410744110067, 11.398213295855602, -2.601979998491103, 1.5895055706177175, 2.393389056875428, 5.043361163505182]]|[[-8.870553050487631, -2.017966493287801, -1.48251056238335, -6.897410744110067, 11.398213295855602, -2.601979998491103, 1.5895055706177175, 2.393389056875428, 5.043361163505182]]
R [[-8.918126527812046, -5.940371200079276, -11.419027058102888, -7.124879749264924, 7.898667742161386, 10.345370005440063, 8.084641101368291, 6.684433876194667, -4.011413802008386]]|[[-8.918126527812046, -5.940371200079276, -11.419027058102888, -7.124879749264924, 7.898667742161386, 10.345370005440063, 8.084641101368291, 6.684433876194667, -4.011413802008386]]|[[-8.918126527812046, -5.940371200079276, -11.419027058102888, -7.124879749264924, 7.898667742161386, 10.345370005440063, 8.084641101368291, 6.684433876194667, -4.011413802008386]]
R [[-8.154880408130069, -6.618864275802154, -6.4678807128073155, -1.5362236483030838, 4.502201327028203, -8.452978672355389, -11.479919765561913, -4.268481991304233, -10.013301357067935]]|[[-8.154880408130069, -6.618864275802154, -6.4678807128073155, -1.5362236483030838, 4.502201327028203, -8.452978672355389, -11.479919765561913, -4.268481991304233, -10.013301357067935]]|[[-8.154880408130069, -6.618864275802154, -6.4678807128073155, -1.5362236483030838, 4.502201327028203, -8.452978672355389, -11.479919765561913, -4.268481991304233, -10.013301357067935]]
R [[1.0110978706962293, -2.5108383653304145, 7.735555533528881, 9.48228650050919, 1.6291971415147302, 5.170325306608827, -6.894383071392905, 5.4389195715104, 1.6020737920404642]]|[[1.0110978706962293, -2.5108383653304145, 7.735555533528881, 9.48228650050919, 1.6291971415147302, 5.170325306608827, -6.894383071392905, 5.4389195715104, 1.6020737920404642]]|[[1.0110978706962293, -2.5108383653304145, 7.735555533528881, 9.48228650050919, 1.6291971415147302, 5.170325306608827, -6.894383071392905, 5.4389195715104, 1.6020737920404642]]
R [[10.456034038399842, 3.6657388632671015, -2.7376072593732808, -11.283647259967154, -3.8126722278138594, -0.6044842145364111, -6.062207811968776, 2.9168479079477443, 0.1657322350229684]]|[[10.456034038399842, 3.6657388632671015, -2.7376072593732808, -11.283647259967154, -3.8126722278138594, -0.6044842145364111, -6.062207811968776, 2.9168479079477443, 0.1657322350229684]]|[[10.456034038399842, 3.6657388632671015, -2.7376072593732808, -11.283647259967154, -3.8126722278138594, -0.6044842145364111, -6.062207811968776, 2.9168479079477443, 0.1657322350229684]]
R [[-2.9266013323929148, -1.5292374922570282, -0.3311452416169569, -2.4294915914397492, -10.53600737661366, -10.821751438627805, -6.067430837029196, 4.6020299441604, -1.4732854471552272]]|[[-2.9266013323929148, -1.5292374922570282, -0.3311452416169569, -2.4294915914397492, -10.53600737661366, -10.821751438627805, -6.067430837029196, 4.6020299441604, -1.4732854471552272]]|[[-2.9266013323929148, -1.5292374922570282, -0.3311452416169569, -2.4294915914397492, -10.53600737661366, -10.821751438627805, -6.067430837029196, 4.6020299441604, -1.4732854471552272]]
